rank	openalex_id	year	doi	title	venue	type
17	W2618360667	2017	https://doi.org/10.1109/icse.2017.64	Balancing Soundness and Efficiency for Practical Testing of Configurable Systems		conference-paper
18	W2898543817	2018	https://doi.org/10.1145/3276519	Finding code that explodes under symbolic evaluation	Proceedings of the ACM on Programming Languages	article
19	W2899983867	2019	https://doi.org/10.1145/3290379	JaVerT 2.0: compositional symbolic execution for JavaScript	Proceedings of the ACM on Programming Languages	article
20	W2767629333	2017	https://doi.org/10.1109/icsme.2017.11	Detecting DOM-Sourced Cross-Site Scripting in Browser Extensions		conference-paper
21	W2894638380	2018	https://doi.org/10.1145/3276529	Compositional programming and testing of dynamic distributed systems	Proceedings of the ACM on Programming Languages	article
22	W3105410168	2020	https://doi.org/10.1145/3368089.3409734	Java Ranger: statically summarizing regions for efficient symbolic execution of Java		conference-paper
23	W3190470290	2021	https://doi.org/10.1109/tse.2021.3101870	Enhancing Dynamic Symbolic Execution by Automatically Learning Search Heuristics	IEEE Transactions on Software Engineering	article
24	W2998122443	2019	https://doi.org/10.1002/stvr.1722	Memory models in symbolic execution: key ideas and new thoughts	Software Testing Verification and Reliability	article
25	W4315631888	2023	https://doi.org/10.1145/3571209	Grisette: Symbolic Compilation as a Functional Programming Library	Proceedings of the ACM on Programming Languages	article
26	W4399851298	2024	https://doi.org/10.1145/3656443	Compatible Branch Coverage Driven Symbolic Execution for Efficient Bug Finding	Proceedings of the ACM on Programming Languages	article
27	W4391558572	2024	https://doi.org/10.1145/3597503.3623301	Marco: A Stochastic Asynchronous Concolic Explorer		conference-paper
28	W4390659894	2024	https://doi.org/10.1109/tc.2024.3351285	Automated Test Cases Generator for IEC 61131-3 Structured Text Based Dynamic Symbolic Execution	IEEE Transactions on Computers	article
29	W2891174825	2018	https://doi.org/10.1145/3276487	Faster variational execution with transparent bytecode transformation	Proceedings of the ACM on Programming Languages	article
30	W2440985157	2016	https://doi.org/10.1109/wodes.2016.7497884	Concolic test generation for PLC programs using coverage metrics		conference-paper
31	W2767352876	2017	https://doi.org/10.1109/ase.2017.8115695	Test suite parallelization in open-source projects: A study on its usage and impact		conference-paper
32	W2885626945	2018	https://doi.org/10.1145/3236950.3236956	Symbolic Execution for JavaScript		conference-paper
33	W2531338196	2016	https://doi.org/10.1007/978-3-319-47846-3_5	A General Lattice Model for Merging Symbolic Execution Branches	Lecture notes in computer science	conference-paper
34	W2351526985	2016	https://doi.org/10.1145/2884781.2884859	Type-aware concolic testing of JavaScript programs		conference-paper
35	W2905598133	2018	https://doi.org/10.1016/bs.adcom.2018.10.002	Advances in Symbolic Execution	Advances in computers	book-chapter
36	W3159384007	2021		{EOSAFE}: Security Analysis of {EOSIO} Smart Contracts	USENIX Security Symposium	conference-paper
37	W3205083328	2021	https://doi.org/10.1007/978-3-030-88806-0_3	Backward Symbolic Execution with Loop Folding	Lecture notes in computer science	conference-paper
38	W2769507270	2017	https://doi.org/10.1109/issre.2017.36	Reflection Analysis for Java: Uncovering More Reflective Targets Precisely		conference-paper
39	W3090513121	2020	https://doi.org/10.1145/3377811.3380355	Finding client-side business flow tampering vulnerabilities		conference-paper
40	W3177792916	2021	https://doi.org/10.1145/3460319.3464813	Boosting symbolic execution via constraint solving time prediction (experience paper)		conference-paper
41	W2471405957	2016	https://doi.org/10.1145/2931037.2931052	ARROW: automated repair of races on client-side web pages		conference-paper
42	W4205913186	2022	https://doi.org/10.1145/3498709	A formal foundation for symbolic evaluation with merging	Proceedings of the ACM on Programming Languages	article
43	W4205415629	2021	https://doi.org/10.1109/ase51524.2021.9678827	Faster Mutation Analysis with Fewer Processes and Smaller Overheads	2021 36th IEEE/ACM International Conference on Automated Software Engineering (ASE)	conference-paper
44	W3194906003	2021	https://doi.org/10.1145/3468264.3468596	A bounded symbolic-size model for symbolic execution		conference-paper
45	W2294986739	2015	https://doi.org/10.1007/978-3-662-49122-5_10	Exact Heap Summaries for Symbolic Execution	Lecture notes in computer science	conference-paper
46	W4366451538	2023	https://doi.org/10.1007/978-3-031-30820-8_35	Java Ranger: Supporting String and Array Operations in Java Ranger (Competition Contribution)	Lecture notes in computer science	conference-paper
47	W4399851387	2024	https://doi.org/10.1145/3656455	Hyperblock Scheduling for Verified High-Level Synthesis	Proceedings of the ACM on Programming Languages	article
48	W2734438582	2017	https://doi.org/10.1145/3092703.3092706	Improving the cost-effectiveness of symbolic testing techniques for transport protocol implementations under packet dynamics		conference-paper
49	W2905722102	2018	https://doi.org/10.1016/bs.adcom.2018.10.004	Symbolic Execution and Recent Applications to Worst-Case Execution, Load Testing, and Security Analysis	Advances in computers	book-chapter
50	W2221704545	2015	https://doi.org/10.1109/aswec.2015.32	Compositional Symbolic Execution Using Fine-Grained Summaries		conference-paper
51	W2496789919	2016	https://doi.org/10.1109/icstw.2016.18	Experience Report: White Box Test Case Generation for Automotive Embedded Software		conference-paper
52	W2913272471	2019	https://doi.org/10.1145/3299771.3299799	Automated Test Case Generation for Programmable Logic Controller Code		conference-paper
53	W3171870089	2021	https://doi.org/10.3390/app11125384	An Approach for Detecting Feasible Paths Based on Minimal SSA Representation and Symbolic Execution	Applied Sciences	article
54	W2999519227	2019	https://doi.org/10.1109/ase.2019.00089	Fine-Grain Memory Object Representation in Symbolic Execution		conference-paper
55	W4214862058	2022	https://doi.org/10.1145/3490028	Efficient Protocol Testing Under Temporal Uncertain Event Using Discrete-event Network Simulations	ACM Transactions on Modeling and Computer Simulation	article
56	W4389162344	2023	https://doi.org/10.1145/3611643.3616287	State Merging with Quantifiers in Symbolic Execution		conference-paper
57	W2981957539	2019	https://doi.org/10.1016/j.infsof.2019.106212	Practical detection of CMS plugin conflicts in large plugin sets	Information and Software Technology	article
58	W3037560109	2020	https://doi.org/10.1631/fitee.1900213	Modified condition/decision coverage (MC/DC) oriented compiler optimization for symbolic execution	Frontiers of Information Technology & Electronic Engineering	article
59	W4411260246	2025	https://doi.org/10.1145/3729304	Automated Exploit Generation for Node.js Packages	Proceedings of the ACM on Programming Languages	article
60	W4416549437	2025	https://doi.org/10.1145/3719027.3744811	SyzSpec: Specification Generation for Linux Kernel Fuzzing via Under-Constrained Symbolic Execution		conference-paper
61	W3167726217	2021	https://doi.org/10.1109/icst49551.2021.00023	Address-Aware Query Caching for Symbolic Execution		conference-paper
62	W4414912948	2025	https://doi.org/10.1007/978-3-032-07106-4_9	Abstracting Concolic Execution for Soft Contract Verification	Lecture notes in computer science	conference-paper
63	W4414977465	2025	https://doi.org/10.1145/3763055	RestPi: Path-Sensitive Type Inference for REST APIs	Proceedings of the ACM on Programming Languages	article
64	W3216737498	2021	https://doi.org/10.1007/s11704-020-0356-7	Model-based automated testing of JavaScript Web applications via longer test sequences	Frontiers of Computer Science	article
65	W2888663305	2018	https://doi.org/10.1145/3243218.3243220	SPEjs: a symbolic partial evaluator for JavaScript		conference-paper
66	W3094962810	2020	https://doi.org/10.1109/icsme46990.2020.00078	Using Symbolic Execution to Analyze Linux KBuild Makefiles		conference-paper
67	W3212197305	2021	https://doi.org/10.1109/tse.2021.3124323	Trident: Controlling Side Effects in Automated Program Repair	IEEE Transactions on Software Engineering	article
68	W2783664375	2018	https://doi.org/10.1145/3149485.3149491	Veritesting Challenges in Symbolic Execution of Java	ACM SIGSOFT Software Engineering Notes	article
69	W2898390086	2018	https://doi.org/10.1145/3278122.3278135	Orchestrating dynamic analyses of distributed processes for full-stack JavaScript programs		conference-paper
70	W2405068049	2016	https://doi.org/10.1145/2889160.2891045	Code parallelization through sequential code search		conference-paper
71	W3012794466	2020	https://doi.org/10.1145/3366423.3380105	Client Insourcing: Bringing Ops In-House for Seamless Re-engineering of Full-Stack JavaScript Applications		conference-paper
72	W2041572101	2015	https://doi.org/10.1145/2823363.2823364	Concolic testing: a decade later (keynote)		conference-paper
73	W2980586481	2019	https://doi.org/10.1109/etfa.2019.8869097	Handling Backtracking for Symbolic Testing of Embedded Software		conference-paper
74	W3217034738	2021	https://doi.org/10.1109/icsme52107.2021.00034	Soundy Automated Parallelization of Test Execution		conference-paper
75	W4245190782	2020	https://doi.org/10.1145/3393934.3278135	Orchestrating dynamic analyses of distributed processes for full-stack JavaScript programs	ACM SIGPLAN Notices	article
76	W4379537666	2023	https://doi.org/10.1145/3591247	Psym: Efficient Symbolic Exploration of Distributed Systems	Proceedings of the ACM on Programming Languages	article
77	W2919860847	2019	https://doi.org/10.1109/infocom.2019.8737390	Efficient systematic testing of network protocols with temporal uncertain events		conference-paper
78	W2795172620	2018	https://doi.org/10.1007/978-3-319-76451-1_22	A Generic Web Application Testing and Attack Data Generation Method	Advances in intelligent systems and computing	conference-paper
79	W4205797378	2021	https://doi.org/10.1109/ase51524.2021.9678912	Defeating Program Analysis Techniques via Ambiguous Translation	2021 36th IEEE/ACM International Conference on Automated Software Engineering (ASE)	conference-paper
80	W4285258846	2022	https://doi.org/10.1007/978-3-031-08166-8_22	Symbolic Execution: Foundations, Techniques, Applications, and Future Perspectives	Lecture notes in computer science	conference-paper
81	W2602455043	2016	https://doi.org/10.1109/apsec.2016.046	Compositional Symbolic Execution: Incremental Solving Revisited		conference-paper
82	W2761286121	2017	https://doi.org/10.1145/3170492.3136051	Four languages and lots of macros: analyzing autotools build systems	ACM SIGPLAN Notices	article
83	W2761910860	2017	https://doi.org/10.1145/3135932.3135951	How to efficiently process 2 <sup>100</sup> list variations		conference-paper
84	W3014582371	2020	https://doi.org/10.14722/bar.2020.23011	It Doesn’t Have to Be So Hard: Efficient Symbolic Reasoning for CRCs		conference-paper
85	W3015125623	2020	https://doi.org/10.1145/3368089.3409713	Efficiently finding higher-order mutants		conference-paper
86	W4245794650	2017	https://doi.org/10.1145/3136040.3136051	Four languages and lots of macros: analyzing autotools build systems		conference-paper
87	W3011692979	2020	https://doi.org/10.48550/arxiv.2003.06568	Security Analysis of EOSIO Smart Contracts	arXiv (Cornell University)	preprint
88	W2768829148	2017	https://doi.org/10.48550/arxiv.1711.09362	Improving Function Coverage with Munch: A Hybrid Fuzzing and Directed Symbolic Execution Approach	arXiv (Cornell University)	preprint
89	W2898029226	2018		Dynamic Analysis for JavaScript Code	eScholarship (California Digital Library)	dissertation
90	W2921469068	2019	https://doi.org/10.48550/arxiv.1903.02981	Compositional Fuzzing Aided by Targeted Symbolic Execution	arXiv (Cornell University)	preprint
91	W2809702129	2018	https://doi.org/10.48550/arxiv.1806.10235	Indexing Operators to Extend the Reach of Symbolic Execution	arXiv (Cornell University)	preprint
92	W2963346671	2019	https://doi.org/10.48550/arxiv.1907.09700	Enhancing Dynamic Symbolic Execution by Automatically Learning Search Heuristics	arXiv (Cornell University)	preprint
93	W2741572329	2017	https://doi.org/10.1145/3158150	Bonsai: synthesis-based reasoning for type systems	Proceedings of the ACM on Programming Languages	article
94	W2945433847	2019	https://doi.org/10.48550/arxiv.1905.07671	Model-based Automated Testing of JavaScript Web Applications via Longer Test Sequences	arXiv (Cornell University)	preprint
95	W2947488672	2019		Improving Software Dependability through Documentation Analysis	UWSpace (University of Waterloo)	dissertation
96	W2973463091	2019	https://doi.org/10.1109/coase.2019.8843039	InSPeCT: Iterated Local Search for Solving Path Conditions		conference-paper
97	W3021480751	2020	https://doi.org/10.1145/3366424.3382087	Enhancing Web App Execution with Automated Reengineering	Companion Proceedings of the Web Conference 2020	conference-paper
98	W3023134135	2018	https://doi.org/10.1184/r1/7207325.v1	Autonomous Computer Security Game: Techniques, Strategy and Investigation	INDIGO (University of Illinois at Chicago)	dissertation
99	W3091513274	2020	https://doi.org/10.1145/3377812.3390895	Summary-guided incremental symbolic execution		conference-paper
100	W3210540629	2020		SABER: Identifying SimilAr BEhavioR for Program Comprehension		article
101	W4200028969	2021	https://doi.org/10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00184	Accelerating Data-Flow Analysis with Full-Partitioning		conference-paper
102	W4294768470	2022	https://doi.org/10.1007/978-3-031-15008-1_10	Test Suite Augmentation for Reconfigurable PLC Software in the Internet of Production	Lecture notes in computer science	conference-paper
103	W4399808995	2024	https://doi.org/10.2139/ssrn.4870399	State Merging for Concolic Testing of Event-Driven Applications	SSRN Electronic Journal	preprint
104	W4411260318	2025	https://doi.org/10.1145/3729303	Polygon: Symbolic Reasoning for SQL using Conflict-Driven Under-Approximation Search	Proceedings of the ACM on Programming Languages	article
105	W4411552546	2025	https://doi.org/10.1109/icse55347.2025.00095	Topseed: Learning Seed Selection Strategies for Symbolic Execution from Scratch		conference-paper
106	W7163911480	2026	https://doi.org/10.1145/3808343	Categorical Semantics of Probabilistic Symbolic Execution	Proceedings of the ACM on Programming Languages	article
107	W7167016758	2026	https://doi.org/10.1109/saner67736.2026.00112	Path-Optimal Symbolic Execution of Heap-Manipulating Programs		conference-paper
